"mal_id","anime_title","score","members","start_date","url"
"23201","Sengoku Basara: Judge End","6.86","26040","20140706","https://myanimelist.net/anime/23201/Sengoku_Basara__Judge_End"
"23233","Shinmai Maou no Testament","6.74","581669","20150108","https://myanimelist.net/anime/23233/Shinmai_Maou_no_Testament"
"23279","Gyakusatsu Kikan","7.15","41372","20170203","https://myanimelist.net/anime/23279/Gyakusatsu_Kikan"
"23281","Psycho-Pass 2","7.41","580841","20141010","https://myanimelist.net/anime/23281/Psycho-Pass_2"
"23283","Zankyou no Terror","8.11","991037","20140711","https://myanimelist.net/anime/23283/Zankyou_no_Terror"
"23311","Garo: Honoo no Kokuin","7.37","133528","20141004","https://myanimelist.net/anime/23311/Garo__Honoo_no_Kokuin"
"23317","Kuroshitsuji: Book of Murder","8.08","214583","20150128","https://myanimelist.net/anime/23317/Kuroshitsuji__Book_of_Murder"
"23327","Space<U+2606>Dandy 2nd Season","8.26","147793","20140706","https://myanimelist.net/anime/23327/Space<U+2606>Dandy_2nd_Season"
"23405","Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens","6.74","12286","20131023","https://myanimelist.net/anime/23405/Tokyo_Ravens__Kon_ga_Oshiete_Moshi_Agemasu_Maru_Wakari_Tokyo_Ravens"
"23605","Ninja Slayer From Animation","6.60","40365","20150416","https://myanimelist.net/anime/23605/Ninja_Slayer_From_Animation"
"23735","Kenzen Robo Daimidaler Specials","6.13","7380","20140725","https://myanimelist.net/anime/23735/Kenzen_Robo_Daimidaler_Specials"
"23755","Nanatsu no Taizai","7.73","1771908","20141005","https://myanimelist.net/anime/23755/Nanatsu_no_Taizai"
"23775","Shingeki no Kyojin Movie 1: Guren no Yumiya","7.69","100102","20141122","https://myanimelist.net/anime/23775/Shingeki_no_Kyojin_Movie_1__Guren_no_Yumiya"
"23777","Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa","7.80","103535","20150627","https://myanimelist.net/anime/23777/Shingeki_no_Kyojin_Movie_2__Jiyuu_no_Tsubasa"
"24037","Selector Spread WIXOSS","7.37","73356","20141004","https://myanimelist.net/anime/24037/Selector_Spread_WIXOSS"
"24439","Kekkai Sensen","7.62","748970","20150405","https://myanimelist.net/anime/24439/Kekkai_Sensen"
"24455","Madan no Ou to Vanadis","7.14","307699","20141004","https://myanimelist.net/anime/24455/Madan_no_Ou_to_Vanadis"
"24469","Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de","7.30","24142","20140930","https://myanimelist.net/anime/24469/Buddy_Complex__Kanketsu-hen_-_Ano_Sora_ni_Kaeru_Mirai_de"
"24699","Ai Tenchi Muyou!","6.16","31832","20141006","https://myanimelist.net/anime/24699/Ai_Tenchi_Muyou"
"24703","High School DxD BorN","7.43","699196","20150404","https://myanimelist.net/anime/24703/High_School_DxD_BorN"
"24705","Ore, Twintail ni Narimasu.","6.46","144500","20141010","https://myanimelist.net/anime/24705/Ore_Twintail_ni_Narimasu"
"24751","Akuma no Riddle: Shousha wa Dare? Nukiuchi Test","6.52","36803","20141122","https://myanimelist.net/anime/24751/Akuma_no_Riddle__Shousha_wa_Dare_Nukiuchi_Test"
"24833","Ansatsu Kyoushitsu","8.10","1659252","20150110","https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu"
"24893","Sidonia no Kishi: Daikyuu Wakusei Seneki","7.74","109751","20150411","https://myanimelist.net/anime/24893/Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki"
"25013","Akatsuki no Yona","8.03","721729","20141007","https://myanimelist.net/anime/25013/Akatsuki_no_Yona"
"25099","Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets<U+2665>Sareta Ken","6.73","241674","20151007","https://myanimelist.net/anime/25099/Ore_ga_Ojousama_Gakkou_ni_Shomin_Sample_Toshite_Gets<U+2665>Sareta_Ken"
"25161","One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai","7.88","75851","20140830","https://myanimelist.net/anime/25161/One_Piece_3D2Y__Ace_no_shi_wo_Koete_Luffy_Nakama_Tono_Chikai"
"25183","Gangsta.","7.40","502550","20150702","https://myanimelist.net/anime/25183/Gangsta"
"25283","Kuusen Madoushi Kouhosei no Kyoukan","6.35","226926","20150709","https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan"
"25389","Dragon Ball Z Movie 15: Fukkatsu no ""F""","7.06","148314","20150418","https://myanimelist.net/anime/25389/Dragon_Ball_Z_Movie_15__Fukkatsu_no_F"
"25397","Absolute Duo","6.46","492053","20150104","https://myanimelist.net/anime/25397/Absolute_Duo"
"25437","Brothers Conflict OVA","6.56","25077","20141219","https://myanimelist.net/anime/25437/Brothers_Conflict_OVA"
"25649","Junjou Romantica 3","7.67","108622","20150709","https://myanimelist.net/anime/25649/Junjou_Romantica_3"
"25681","Kamisama Hajimemashita<U+25CE>","8.18","322444","20150106","https://myanimelist.net/anime/25681/Kamisama_Hajimemashita<U+25CE>"
"25777","Shingeki no Kyojin Season 2","8.49","2202749","20170401","https://myanimelist.net/anime/25777/Shingeki_no_Kyojin_Season_2"
"25867","Rolling<U+2606>Girls","6.59","83424","20150111","https://myanimelist.net/anime/25867/Rolling<U+2606>Girls"
"26165","Yuri Kuma Arashi","7.05","92420","20150106","https://myanimelist.net/anime/26165/Yuri_Kuma_Arashi"
"26213","Free!: Eternal Summer - Kindan no All Hard!","7.91","85581","20150318","https://myanimelist.net/anime/26213/Free__Eternal_Summer_-_Kindan_no_All_Hard"
"26243","Owari no Seraph","7.49","1123305","20150404","https://myanimelist.net/anime/26243/Owari_no_Seraph"
"26351","Nagato Yuki-chan no Shoushitsu","6.72","122336","20150404","https://myanimelist.net/anime/26351/Nagato_Yuki-chan_no_Shoushitsu"
"26441","Junketsu no Maria","7.13","139931","20150111","https://myanimelist.net/anime/26441/Junketsu_no_Maria"
"27411","Koukaku Kidoutai: Shin Movie","7.45","43145","20150620","https://myanimelist.net/anime/27411/Koukaku_Kidoutai__Shin_Movie"
"27441","Show By Rock!!","7.03","76000","20150405","https://myanimelist.net/anime/27441/Show_By_Rock"
"27741","Shounen Hollywood: Holly Stage for 50","6.51","6166","20150110","https://myanimelist.net/anime/27741/Shounen_Hollywood__Holly_Stage_for_50"
"27785","Doamaiger D","5.29","1786","20150105","https://myanimelist.net/anime/27785/Doamaiger_D"
"27829","Heavy Object","7.26","140874","20151003","https://myanimelist.net/anime/27829/Heavy_Object"
"27857","Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu","6.68","15245","20141010","https://myanimelist.net/anime/27857/Madan_no_Ou_to_Vanadis__Tigre-kun_to_Vanadi-chu"
"27899","Tokyo Ghoul vA","7.03","1536537","20150109","https://myanimelist.net/anime/27899/Tokyo_Ghoul_vA"
"28155","Yoru no Yatterman","6.51","30419","20150111","https://myanimelist.net/anime/28155/Yoru_no_Yatterman"
"28211","Harmony","6.93","53755","20151113","https://myanimelist.net/anime/28211/Harmony"
"28223","Death Parade","8.17","1497860","20150110","https://myanimelist.net/anime/28223/Death_Parade"
"28249","Arslan Senki (TV)","7.68","339211","20150405","https://myanimelist.net/anime/28249/Arslan_Senki_TV"
"28283","Sengoku Musou","6.54","21093","20150112","https://myanimelist.net/anime/28283/Sengoku_Musou"
"28387","Joukamachi no Dandelion","7.18","151618","20150703","https://myanimelist.net/anime/28387/Joukamachi_no_Dandelion"
"28391","Ao no Kanata no Four Rhythm","6.66","138084","20160112","https://myanimelist.net/anime/28391/Ao_no_Kanata_no_Four_Rhythm"
"28405","Ansatsu Kyoushitsu: Deai no Jikan","7.44","118733","20141109","https://myanimelist.net/anime/28405/Ansatsu_Kyoushitsu__Deai_no_Jikan"
"28537","Garo: Guren no Tsuki","5.88","28595","20151010","https://myanimelist.net/anime/28537/Garo__Guren_no_Tsuki"
"28539","Garo Movie: Divine Flame","7.57","22360","20160521","https://myanimelist.net/anime/28539/Garo_Movie__Divine_Flame"
"28607","Hetalia: The World Twinkle","7.24","38177","20150703","https://myanimelist.net/anime/28607/Hetalia__The_World_Twinkle"
"28619","Ranpo Kitan: Game of Laplace","6.60","108959","20150703","https://myanimelist.net/anime/28619/Ranpo_Kitan__Game_of_Laplace"
"28623","Koutetsujou no Kabaneri","7.26","701314","20160408","https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri"
"28625","Shisha no Teikoku","6.88","73733","20151002","https://myanimelist.net/anime/28625/Shisha_no_Teikoku"
"28677","Yamada-kun to 7-nin no Majo (TV)","7.58","677577","20150412","https://myanimelist.net/anime/28677/Yamada-kun_to_7-nin_no_Majo_TV"
"28805","Bakemono no Ko","8.28","366098","20150711","https://myanimelist.net/anime/28805/Bakemono_no_Ko"
"28817","Mikagura Gakuen Kumikyoku (TV)","6.69","82981","20150407","https://myanimelist.net/anime/28817/Mikagura_Gakuen_Kumikyoku_TV"
"28833","Chain Chronicle: Haecceitas no Hikari","6.59","107937","20170108","https://myanimelist.net/anime/28833/Chain_Chronicle__Haecceitas_no_Hikari"
"28883","Hidan no Aria AA","6.21","91745","20151006","https://myanimelist.net/anime/28883/Hidan_no_Aria_AA"
"28927","Owari no Seraph: Nagoya Kessen-hen","7.63","669282","20151010","https://myanimelist.net/anime/28927/Owari_no_Seraph__Nagoya_Kessen-hen"
"28977","Gintama°","9.09","508938","20150408","https://myanimelist.net/anime/28977/Gintama°"
"28981","Ame-iro Cocoa","4.70","25196","20150405","https://myanimelist.net/anime/28981/Ame-iro_Cocoa"
"29027","Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou","6.94","109069","20150622","https://myanimelist.net/anime/29027/Shinmai_Maou_no_Testament__Toujou_Basara_no_Hard_Sweet_na_Nichijou"
"29163","Sore ga Seiyuu!","7.04","48549","20150707","https://myanimelist.net/anime/29163/Sore_ga_Seiyuu"
"29325","Koukaku Kidoutai Arise: Alternative Architecture","7.24","39712","20150405","https://myanimelist.net/anime/29325/Koukaku_Kidoutai_Arise__Alternative_Architecture"
"29589","Denpa Kyoushi (TV)","6.88","142528","20150404","https://myanimelist.net/anime/29589/Denpa_Kyoushi_TV"
"29758","Taboo Tattoo","5.76","253174","20160705","https://myanimelist.net/anime/29758/Taboo_Tattoo"
"29786","Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai","7.27","687466","20150704","https://myanimelist.net/anime/29786/Shimoneta_to_Iu_Gainen_ga_Sonzai_Shinai_Taikutsu_na_Sekai"
"29803","Overlord","7.92","1292488","20150707","https://myanimelist.net/anime/29803/Overlord"
"29976","Dance with Devils","6.26","112221","20151007","https://myanimelist.net/anime/29976/Dance_with_Devils"
"30015","ReLIFE","8.00","879041","20160702","https://myanimelist.net/anime/30015/ReLIFE"
"30016","Nanbaka","7.33","285218","20161005","https://myanimelist.net/anime/30016/Nanbaka"
"30091","Chaos Dragon: Sekiryuu Seneki","5.64","103165","20150702","https://myanimelist.net/anime/30091/Chaos_Dragon__Sekiryuu_Seneki"
"30123","Akagami no Shirayuki-hime","7.77","570230","20150707","https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime"
"30240","Prison School","7.64","858593","20150711","https://myanimelist.net/anime/30240/Prison_School"
"30251","Venus Project: Climax","5.32","6662","20150712","https://myanimelist.net/anime/30251/Venus_Project__Climax"
"30363","Shinmai Maou no Testament Burst","6.84","340612","20151010","https://myanimelist.net/anime/30363/Shinmai_Maou_no_Testament_Burst"
"30365","Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou","6.78","70999","20160126","https://myanimelist.net/anime/30365/Shinmai_Maou_no_Testament_Burst__Toujou_Basara_no_Shigoku_Heiwa_na_Nichijou"
"30375","Starmyu","6.89","42168","20151006","https://myanimelist.net/anime/30375/Starmyu"
"30379","Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi","6.72","21938","20151026","https://myanimelist.net/anime/30379/Nagato_Yuki-chan_no_Shoushitsu__Owarenai_Natsuyasumi"
"30381","Sousei no Aquarion Evol","6.74","6197","20150702","https://myanimelist.net/anime/30381/Sousei_no_Aquarion_Evol"
"30382","Aquarion Logos","5.72","21318","20150703","https://myanimelist.net/anime/30382/Aquarion_Logos"
"30385","Valkyrie Drive: Mermaid","6.07","121317","20151010","https://myanimelist.net/anime/30385/Valkyrie_Drive__Mermaid"
"30415","High<U+2606>Speed! Movie: Free! Starting Days","7.87","82079","20151205","https://myanimelist.net/anime/30415/High<U+2606>Speed_Movie__Free_Starting_Days"
"30458","Tokyo Ghoul: ""Jack""","7.32","218842","20150930","https://myanimelist.net/anime/30458/Tokyo_Ghoul__Jack"
"30464","Shinmai Maou no Testament Specials","6.75","40511","20150327","https://myanimelist.net/anime/30464/Shinmai_Maou_no_Testament_Specials"
"30484","Steins;Gate 0","8.52","731703","20180412","https://myanimelist.net/anime/30484/Steins_Gate_0"
"30485","ChäoS;Child","6.34","120645","20170111","https://myanimelist.net/anime/30485/ChäoS_Child"
"30503","Noragami: Aragoto","8.18","1266764","20151003","https://myanimelist.net/anime/30503/Noragami__Aragoto"
"30654","Ansatsu Kyoushitsu 2nd Season","8.51","1180403","20160108","https://myanimelist.net/anime/30654/Ansatsu_Kyoushitsu_2nd_Season"
"30694","Dragon Ball Super","7.41","689413","20150705","https://myanimelist.net/anime/30694/Dragon_Ball_Super"
"30711","Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e","7.14","77729","20160206","https://myanimelist.net/anime/30711/Code_Geass__Boukoku_no_Akito_5_-_Itoshiki_Mono-tachi_e"
"30714","Owaranai Seraph","7.34","80053","20150624","https://myanimelist.net/anime/30714/Owaranai_Seraph"
"30778","Fairy Tail Movie 2: Dragon Cry","7.53","161505","20170506","https://myanimelist.net/anime/30778/Fairy_Tail_Movie_2__Dragon_Cry"
"30782","Bikini Warriors","5.12","77544","20150708","https://myanimelist.net/anime/30782/Bikini_Warriors"
"30895","HaruChika: Haruta to Chika wa Seishun suru","6.34","84124","20160107","https://myanimelist.net/anime/30895/HaruChika__Haruta_to_Chika_wa_Seishun_suru"
"30911","Tales of Zestiria the Cross","7.26","297183","20160710","https://myanimelist.net/anime/30911/Tales_of_Zestiria_the_Cross"
"30915","Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi","6.82","36094","20150614","https://myanimelist.net/anime/30915/Kekkai_Sensen__Soresaemo_Saitei_de_Saikou_na_Hibi"
"31109","Hatsukoi Monster","5.53","99859","20160702","https://myanimelist.net/anime/31109/Hatsukoi_Monster"
"31128","Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba","6.56","12954","20150705","https://myanimelist.net/anime/31128/Arslan_Senki_TV__Tsuioku_no_Shou_-_Dakkan_no_Yaiba"
"31138","Overlord: Ple Ple Pleiades","6.98","70490","20150925","https://myanimelist.net/anime/31138/Overlord__Ple_Ple_Pleiades"
"31139","Ame-iro Cocoa: Rainy Color e Youkoso!","4.77","9963","20151004","https://myanimelist.net/anime/31139/Ame-iro_Cocoa__Rainy_Color_e_Youkoso"
"31147","Concrete Revolutio: Choujin Gensou","6.68","81978","20151004","https://myanimelist.net/anime/31147/Concrete_Revolutio__Choujin_Gensou"
"31156","Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari","6.41","22229","20160309","https://myanimelist.net/anime/31156/Kuusen_Madoushi_Kouhosei_no_Kyoukan__Lecty_no_Ikimonogatari"
"31158","Hetalia: The World Twinkle Specials","7.24","7076","20151028","https://myanimelist.net/anime/31158/Hetalia__The_World_Twinkle_Specials"
"31163","Dimension W","7.20","275513","20160110","https://myanimelist.net/anime/31163/Dimension_W"
"31173","Akagami no Shirayuki-hime 2nd Season","7.98","308469","20160112","https://myanimelist.net/anime/31173/Akagami_no_Shirayuki-hime_2nd_Season"
"31229","Servamp","6.90","242957","20160705","https://myanimelist.net/anime/31229/Servamp"
"31240","Re:Zero kara Hajimeru Isekai Seikatsu","8.25","1857825","20160404","https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu"
"31251","Mobile Suit Gundam: Iron-Blooded Orphans","8.04","196699","20151004","https://myanimelist.net/anime/31251/Mobile_Suit_Gundam__Iron-Blooded_Orphans"
"31289","One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi","7.72","33591","20150822","https://myanimelist.net/anime/31289/One_Piece__Episode_of_Sabo_-_3_Kyoudai_no_Kizuna_Kiseki_no_Saikai_to_Uketsugareru_Ishi"
"31297","Tokyo Ghoul: ""Pinto""","7.22","183468","20151225","https://myanimelist.net/anime/31297/Tokyo_Ghoul__Pinto"
"31326","High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video","7.36","78313","20150724","https://myanimelist.net/anime/31326/High_School_DxD_BorN__Ishibumi_Ichiei_Kanzen_Kanshuu_Mousou_Bakuyou_Kaijo_Original_Video"
"31338","Hundred","6.33","323117","20160405","https://myanimelist.net/anime/31338/Hundred"
"31339","Drifters","7.91","480420","20161007","https://myanimelist.net/anime/31339/Drifters"
"31374","Shingeki! Kyojin Chuugakkou","7.18","217156","20151004","https://myanimelist.net/anime/31374/Shingeki_Kyojin_Chuugakkou"
"31404","Netoge no Yome wa Onnanoko ja Nai to Omotta?","6.75","457207","20160407","https://myanimelist.net/anime/31404/Netoge_no_Yome_wa_Onnanoko_ja_Nai_to_Omotta"
"31405","Joker Game","7.04","196091","20160405","https://myanimelist.net/anime/31405/Joker_Game"
"31414","Nijiiro Days","7.29","204648","20160110","https://myanimelist.net/anime/31414/Nijiiro_Days"
"31433","Ginga Eiyuu Densetsu: Die Neue These - Kaikou","7.72","71294","20180403","https://myanimelist.net/anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou"
"31442","Musaigen no Phantom World","6.87","469661","20160107","https://myanimelist.net/anime/31442/Musaigen_no_Phantom_World"
"31456","Code:Realize - Sousei no Himegimi","6.65","74535","20171007","https://myanimelist.net/anime/31456/Code_Realize_-_Sousei_no_Himegimi"
"31478","Bungou Stray Dogs","7.82","1086634","20160407","https://myanimelist.net/anime/31478/Bungou_Stray_Dogs"
"31490","One Piece Film: Gold","7.92","159682","20160723","https://myanimelist.net/anime/31490/One_Piece_Film__Gold"
"31521","Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete","6.73","8571","20150800","https://myanimelist.net/anime/31521/Ushinawareta_Mirai_wo_Motomete__Ushinawareta_Natsuyasumi_wo_Motomete"
"31559","Prince of Stride: Alternative","6.91","161037","20160105","https://myanimelist.net/anime/31559/Prince_of_Stride__Alternative"
"31564","Sansha Sanyou","7.11","57919","20160411","https://myanimelist.net/anime/31564/Sansha_Sanyou"
"31588","All Out!!","7.06","99958","20161007","https://myanimelist.net/anime/31588/All_Out"
"31630","Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!","6.48","121082","20160402","https://myanimelist.net/anime/31630/Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari"
"31631","Monster Hunter Stories: Ride On","6.26","14242","20161002","https://myanimelist.net/anime/31631/Monster_Hunter_Stories__Ride_On"
"31636","Dagashi Kashi","6.61","397361","20160108","https://myanimelist.net/anime/31636/Dagashi_Kashi"
"31680","Super Lovers","6.93","127664","20160406","https://myanimelist.net/anime/31680/Super_Lovers"
"31710","Divine Gate","5.56","156089","20160108","https://myanimelist.net/anime/31710/Divine_Gate"
"31736","Valkyrie Drive: Mermaid Specials","6.14","17238","20151218","https://myanimelist.net/anime/31736/Valkyrie_Drive__Mermaid_Specials"
"31764","Nejimaki Seirei Senki: Tenkyou no Alderamin","7.68","281816","20160709","https://myanimelist.net/anime/31764/Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin"
"31797","Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets<U+2665>Sareta Ken Specials","6.47","23383","20160106","https://myanimelist.net/anime/31797/Ore_ga_Ojousama_Gakkou_ni_Shomin_Sample_Toshite_Gets<U+2665>Sareta_Ken_Specials"
"31804","Kuma Miko","6.31","69932","20160403","https://myanimelist.net/anime/31804/Kuma_Miko"
"31812","Kuroshitsuji Movie: Book of the Atlantic","8.25","164651","20170121","https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic"
"31821","Arslan Senki (TV): Fuujin Ranbu","7.51","128446","20160703","https://myanimelist.net/anime/31821/Arslan_Senki_TV__Fuujin_Ranbu"
"31845","Masou Gakuen HxH","6.14","247471","20160706","https://myanimelist.net/anime/31845/Masou_Gakuen_HxH"
"31859","Hai to Gensou no Grimgar","7.66","631651","20160111","https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar"
"31918","Owaranai Seraph: Nagoya-hen","7.33","47825","20151225","https://myanimelist.net/anime/31918/Owaranai_Seraph__Nagoya-hen"
"31931","Full Metal Panic! Invisible Victory","7.59","86092","20180413","https://myanimelist.net/anime/31931/Full_Metal_Panic_Invisible_Victory"
"31953","New Game!","7.58","385690","20160704","https://myanimelist.net/anime/31953/New_Game"
"31964","Boku no Hero Academia","7.96","2531561","20160403","https://myanimelist.net/anime/31964/Boku_no_Hero_Academia"
"31997","Hetalia: The World Twinkle Extra Disc","7.31","7541","20160224","https://myanimelist.net/anime/31997/Hetalia__The_World_Twinkle_Extra_Disc"
"32032","Seikaisuru Kado","6.76","100784","20170407","https://myanimelist.net/anime/32032/Seikaisuru_Kado"
"32038","Show By Rock!! #","7.04","27569","20161002","https://myanimelist.net/anime/32038/Show_By_Rock_"
"32039","Show By Rock!! Short!!","6.44","12589","20160705","https://myanimelist.net/anime/32039/Show_By_Rock_Short"
"32051","One Piece: Adventure of Nebulandia","7.27","32489","20151219","https://myanimelist.net/anime/32051/One_Piece__Adventure_of_Nebulandia"
"32083","Luck & Logic","6.07","100650","20160109","https://myanimelist.net/anime/32083/Luck___Logic"
"32175","Shounen Maid","7.29","74759","20160408","https://myanimelist.net/anime/32175/Shounen_Maid"
"32182","Mob Psycho 100","8.48","1651892","20160711","https://myanimelist.net/anime/32182/Mob_Psycho_100"
"32189","Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen","7.28","308417","20160711","https://myanimelist.net/anime/32189/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Mirai-hen"
"32212","Ensemble Stars!","6.90","38204","20190707","https://myanimelist.net/anime/32212/Ensemble_Stars"
"32214","Koukaku no Pandora","6.51","42223","20160108","https://myanimelist.net/anime/32214/Koukaku_no_Pandora"
"32262","Renai Boukun","6.65","317827","20170407","https://myanimelist.net/anime/32262/Renai_Boukun"
"32271","Dies Irae","5.38","125054","20171014","https://myanimelist.net/anime/32271/Dies_Irae"
"32281","Kimi no Na wa.","8.88","2263440","20160826","https://myanimelist.net/anime/32281/Kimi_no_Na_wa"
"32313","Concrete Revolutio: Choujin Gensou - The Last Song","7.02","32855","20160410","https://myanimelist.net/anime/32313/Concrete_Revolutio__Choujin_Gensou_-_The_Last_Song"
"32370","D.Gray-man Hallow","7.72","172978","20160705","https://myanimelist.net/anime/32370/DGray-man_Hallow"
"32379","Berserk","6.30","306434","20160701","https://myanimelist.net/anime/32379/Berserk"
"32407","Clockwork Planet","6.45","143738","20170407","https://myanimelist.net/anime/32407/Clockwork_Planet"
"32409","Shinmai Maou no Testament Burst Specials","6.82","29359","20151225","https://myanimelist.net/anime/32409/Shinmai_Maou_no_Testament_Burst_Specials"
"32410","Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu","5.65","10514","20160325","https://myanimelist.net/anime/32410/Dimension_W__W_no_Tobira_Online_-_Rose_no_Onayami_Soudanshitsu"
"32415","Garo: Honoo no Kokuin - Home","6.77","10226","20150916","https://myanimelist.net/anime/32415/Garo__Honoo_no_Kokuin_-_Home"
"32455","Gekidol: Actidol Project","5.51","12930","20210105","https://myanimelist.net/anime/32455/Gekidol__Actidol_Project"
"32483","Cheer Danshi!!","6.68","59493","20160705","https://myanimelist.net/anime/32483/Cheer_Danshi"
"32526","Love Live! Sunshine!!","7.39","161371","20160702","https://myanimelist.net/anime/32526/Love_Live_Sunshine"
"32561","Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter","6.60","50803","20160316","https://myanimelist.net/anime/32561/Hai_to_Gensou_no_Grimgar__Furoagari_no_Kabe_ni_Kaketa_Seishun_-_One_More_Centimeter"
"32608","Endride","5.61","66810","20160403","https://myanimelist.net/anime/32608/Endride"
"32615","Youjo Senki","7.97","751463","20170106","https://myanimelist.net/anime/32615/Youjo_Senki"
"32648","Handa-kun","7.37","245280","20160708","https://myanimelist.net/anime/32648/Handa-kun"
"32681","Uchuu Patrol Luluco","7.56","135226","20160401","https://myanimelist.net/anime/32681/Uchuu_Patrol_Luluco"
"32686","Keijo!!!!!!!!","6.95","352602","20161006","https://myanimelist.net/anime/32686/Keijo"
"32696","Fukigen na Mononokean","7.42","114157","20160628","https://myanimelist.net/anime/32696/Fukigen_na_Mononokean"
"32729","Orange","7.62","698542","20160704","https://myanimelist.net/anime/32729/Orange"
"32772","Puzzle & Dragons Cross","6.49","7828","20160704","https://myanimelist.net/anime/32772/Puzzle___Dragons_Cross"
"32866","Brave Witches","6.79","53632","20161006","https://myanimelist.net/anime/32866/Brave_Witches"
"32867","Bungou Stray Dogs 2nd Season","8.20","669286","20161006","https://myanimelist.net/anime/32867/Bungou_Stray_Dogs_2nd_Season"
"32878","elDLIVE","6.13","44780","20170108","https://myanimelist.net/anime/32878/elDLIVE"
"32899","Watashi ga Motete Dousunda","7.02","383996","20161007","https://myanimelist.net/anime/32899/Watashi_ga_Motete_Dousunda"
"32936","Gin no Guardian","6.23","99973","20170401","https://myanimelist.net/anime/32936/Gin_no_Guardian"
"32951","Rokudenashi Majutsu Koushi to Akashic Records","7.16","602149","20170404","https://myanimelist.net/anime/32951/Rokudenashi_Majutsu_Koushi_to_Akashic_Records"
"32961","Regalia: The Three Sacred Stars","5.97","27577","20160707","https://myanimelist.net/anime/32961/Regalia__The_Three_Sacred_Stars"
"32981","Hand Shakers","5.29","95908","20170111","https://myanimelist.net/anime/32981/Hand_Shakers"
"32993","Sore ga Seiyuu!: Petit Uchiage","6.46","4472","20160323","https://myanimelist.net/anime/32993/Sore_ga_Seiyuu__Petit_Uchiage"
"32995","Yuri!!! on Ice","7.91","756304","20161006","https://myanimelist.net/anime/32995/Yuri_on_Ice"
"32998","91 Days","7.83","598428","20160709","https://myanimelist.net/anime/32998/91_Days"
"33003","Mahou Shoujo Ikusei Keikaku","6.97","143249","20161002","https://myanimelist.net/anime/33003/Mahou_Shoujo_Ikusei_Keikaku"
"33012","Island","6.32","118506","20180701","https://myanimelist.net/anime/33012/Island"
"33013","Super Lovers OVA","7.32","27761","20170101","https://myanimelist.net/anime/33013/Super_Lovers_OVA"
"33023","Touken Ranbu: Hanamaru","6.82","74960","20161003","https://myanimelist.net/anime/33023/Touken_Ranbu__Hanamaru"
"33028","Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen","7.42","276633","20160714","https://myanimelist.net/anime/33028/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Zetsubou-hen"
"33037","Tsukiuta. The Animation","6.91","25191","20160706","https://myanimelist.net/anime/33037/Tsukiuta_The_Animation"
"33051","Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season","8.23","116673","20161002","https://myanimelist.net/anime/33051/Mobile_Suit_Gundam__Iron-Blooded_Orphans_2nd_Season"
"33064","Uchuu Senkan Yamato 2202: Ai no Senshi-tachi","7.65","19925","20170225","https://myanimelist.net/anime/33064/Uchuu_Senkan_Yamato_2202__Ai_no_Senshi-tachi"
